_id,title,address,description,price,updated,size,area,owner,building_type,state,equipment,balcony,basement,elevator,barrier_free,floor,penb,terrace,city_part,city,street,building_state,floor_max,heating,locality,electricity,parking,gas,internet,annual_electricity,loggia,umistneni_objektu,doprava,voda,odpad,obcanska_vybavenost,id,garage,available_from,date_updated
https://www.prazskereality.cz/prestante-snit-o-novem-bydleni-probudte-se-v-nem-vazeni--7336264.html,"Byt na prodej, 3+kk, Praha 2 - Vinohrady","Praha 2 - Vinohrady, 12 000, Perucká 2481/5","Byt na prodej / 3+kk / 62 m2 - Byty na prodej typu 3+kk za nabídkovou cenu 7 626 000 Kč.
			Vybraná nemovitost - 3+kk se nachází v městské části Praha 2.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 62 m2.
		 Dostupné od 23.04.2021.Přestaňte snít o novém bydlení. Probuďte se v něm!
Vážení klienti,
s ohledem na aktuální situaci bychom Vás chtěli ujistit, že naše společnost přijala veškerá nezbytná opatření k tomu, abyste si své nové bydlení mohli vybrat bez obav a s plnohodnotným servisem z naší strany. Využít můžete jak námi preferované VIDEOPROHLÍDKY, tak i osobní prohlídky, kterými Vás rádi provedou obchodní konzultanti naší společnosti, jakožto přímého vlastníka a prodejce nabízených nemovitostí. Jsme tu pro Vás každý všední den od 8 do 18 hodin.
Těšíme se na Vás, společně to zvládneme. Vaše PSN.

Bydlení v luxusní lokalitě pražských Vinohrad si nyní můžete dopřát i Vy! Nově zrekonstruovaná prosluněná jednotka orientovaná na jihozápad nabízí krásný výhled na panorama Prahy. Jednotka o dispozici 3+kk v provedení WHITE WALL s podlahovou plochou 61,6 m², ke které náleží i pochozí střecha 23,4 m², sklepní kóje 4,6 m² a parkovací stání.

Depo Grébovka je navrženo v duchu severského stylu a vyzařuje spojení jednoduchosti, čistých linií, důraz na funkční využití prostor a kvalitní materiály. Projekt zručně reaguje na poptávku menších a startovních bytů, ale za dostupnou cenu v centru města. Oblast bývalých královských vinic si svůj půvab zachovala dodnes a dává vzniknout jedinečnému místu pro život. Vybírat můžete z dispozic od 1+kk až po prostorné 3+kk.

Pro milovníky sportu nabízíme soukromé fitness, které je k dispozici nonstop. Součástí domu je společná recepce, která zajišťuje kompletní služby pro rezidenty a vlastní soukromé parkoviště.

Jedná se o zajímavou investiční příležitost, která může v budoucnu zhodnotit vaše úspory. Nedělejte kompromisy a začněte novou kapitolu života se všemi výhodami, které projekt i jeho okolí nabízí.

Fotografie s vybavením jsou pouze ukázkou možného řešení designu jednotky.",7626000,28.03.2021,3+kk,62,osobní,cihlová,po rekonstrukci,FALSE,FALSE,TRUE,TRUE,FALSE,4,,TRUE,Vinohrady,Praha,Perucká 2481/5,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/prestante-snit-o-novem-bydleni-probudte-se-v-nem-vazeni--7336226.html,"Byt na prodej, 1+kk, Praha 2 - Vinohrady","Praha 2 - Vinohrady, 12 000, Perucká 2481/5","Byt na prodej / 1+kk / 25 m2 - Byty na prodej typu 1+kk za nabídkovou cenu 3 116 000 Kč.
			Vybraná nemovitost - 1+kk se nachází v městské části Praha 2.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 25 m2.
		 Dostupné od 23.04.2021.Přestaňte snít o novém bydlení. Probuďte se v něm!
Vážení klienti,
s ohledem na aktuální situaci bychom Vás chtěli ujistit, že naše společnost přijala veškerá nezbytná opatření k tomu, abyste si své nové bydlení mohli vybrat bez obav a s plnohodnotným servisem z naší strany. Využít můžete jak námi preferované VIDEOPROHLÍDKY, tak i osobní prohlídky, kterými Vás rádi provedou obchodní konzultanti naší společnosti, jakožto přímého vlastníka a prodejce nabízených nemovitostí. Jsme tu pro Vás každý všední den od 8 do 18 hodin.
Těšíme se na Vás, společně to zvládneme. Vaše PSN.

Bydlení v luxusní lokalitě pražských Vinohrad si nyní můžete dopřát i Vy! Nově zrekonstruovaná prosluněná jednotka orientovaná na západ nabízí krásný výhled na panorama Prahy. Jednotka o dispozici 1+kk v provedení WHITE WALL a podlahové ploše 25,3 m², ke které náleží i sklepní kóje 1,1 m².

Depo Grébovka je navrženo v duchu severského stylu a vyzařuje spojení jednoduchosti, čistých linií, důraz na funkční využití prostor a kvalitní materiály. Projekt zručně reaguje na poptávku menších a startovních bytů, ale za dostupnou cenu v centru města. Oblast bývalých královských vinic si svůj půvab zachovala dodnes a dává vzniknout jedinečnému místu pro život. Vybírat můžete z dispozic od 1+kk až po prostorné 3+kk.

Pro milovníky sportu nabízíme soukromé fitness, které je k dispozici nonstop. Součástí domu je společná recepce, která zajišťuje kompletní služby pro rezidenty a vlastní soukromé parkoviště.

Jedná se o zajímavou investiční příležitost, která může v budoucnu zhodnotit vaše úspory. Nedělejte kompromisy a začněte novou kapitolu života se všemi výhodami, které projekt i jeho okolí nabízí.

Fotografie s vybavením jsou pouze ukázkou možného řešení designu jednotky.

Depo Grébovka nabízí skvělou příležitost pro všechny, kteří sní o dostupném bydlení v luxusní pražské lokalitě. Jedná se o zajímavou investiční příležitost, která může v budoucnu zhodnotit vaše úspory. Čtyři budovy po rozsáhlé rekonstrukci nabídnou 205 ubytovacích jednotek. Vybírat můžete z dispozic od 1+kk až po 3+kk o výměrách od 15 m² do 70 m².  Nedělejte kompromisy a začněte novou kapitolu života se všemi výhodami, které projekt i jeho okolí nabízí.",3116000,28.03.2021,1+kk,25,osobní,cihlová,po rekonstrukci,FALSE,FALSE,TRUE,TRUE,FALSE,2,,FALSE,Vinohrady,Praha,Perucká 2481/5,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/prestante-snit-o-novem-bydleni-probudte-se-v-nem-vazeni--7299535.html,"Byt na prodej, 2+kk, Praha 5 - Jinonice","Praha 5 - Jinonice, 15 800, Peroutkova 531/81","Byt na prodej / 2+kk / 51 m2 - Byty na prodej typu 2+kk za nabídkovou cenu 5 083 000 Kč.
			Vybraná nemovitost - 2+kk se nachází v městské části Praha 5.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 51 m2.
		 Dostupné od 23.04.2021.Přestaňte snít o novém bydlení. Probuďte se v něm!
Vážení klienti,
s ohledem na aktuální situaci bychom Vás chtěli ujistit, že naše společnost přijala veškerá nezbytná opatření k tomu, abyste si své nové bydlení mohli vybrat bez obav a s plnohodnotným servisem z naší strany. Využít můžete jak námi preferované VIDEOPROHLÍDKY, tak i osobní prohlídky, kterými Vás rádi provedou obchodní konzultanti naší společnosti, jakožto přímého vlastníka a prodejce nabízených nemovitostí. Jsme tu pro Vás každý všední den od 8 do 18 hodin.
Těšíme se na Vás, společně to zvládneme. Vaše PSN.

Designová ubytovací jednotka 2+kk o velikosti 51,1 m², ke které náleží i sklepní kóje 1,2 m² a parkovací stání 12,5 m² se nachází ve 3. nadzemním podlaží domu s výtahem.

VBLOKU je vize domova a nekonvenční bydlení, které vám umožní žít stylově a nezávisle. 
Jednotky 1+kk nebo 2+kk ti nabídnou vysoký standard bydlení a důraz na moderní interiérový design s krásnými výhledy na Prahu a přírodu.

Projekt se nachází ve skvělé lokalitě na Praze 5 v Malvazinkách. A proč bydlet zrovna tady? Máte odtud všude na dosah – pěšky, autem, ale i MHD. Autobusovou zastávku máte 3 minuty od domu a dostanete se z ní MHDčkem na Anděl za 10 minut a autem za 5 minut. Pohodlnou chůzí jste za 9 minut na metru (Na Radlické i Jinonické), tramvaji či vlakové zastávce. Zajděte si na procházku do přírodního parku popřípadě skočte do kancelářského komplexu Waltrovka na sushi, salát nebo pořádný kus masa v nejrůznějších restauracích či na kávu do Starbucks.

Objekt je součástí rezidenčního projektu VBLOKU, který nabízí malometrážní ubytovací jednotky. Tento typ bydlení je ideální pro studenty, mladé rodiny nebo jako alternativa hotelového bydlení pro mimopražské zaměstnance firem.

Jako rezident budete mít možnost využívat velké množství sdílených prostor, které vám umožní zvát přátele na setkání, promítání filmů, cvičení, grilování, posezení či piknik u fontány a mnoho dalšího. A jaké že to máte prostory k dispozici? 2x fitness, prádelnu, společenské místnosti, TV room, 24 hodinovou recepci a centrální zahradu. Ať už pozvete sousedy na grilovačku nebo zajedete do centra na nákupy, vše budete mít na dosah ruky. K dispozici máte však i stanici elektrokol.

Nedělejte kompromisy – žijte svůj život naplno!

Přiložené obrázky s vybavením jsou fotografie vzorové jednotky - nemusí tedy odpovídat skutečnosti.",5083000,28.03.2021,2+kk,51,osobní,skeletová,po rekonstrukci,FALSE,FALSE,TRUE,TRUE,FALSE,3,D,FALSE,Jinonice,Praha,Peroutkova 531/81,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/prestante-snit-o-novem-bydleni-probudte-se-v-nem-vazeni--7299450.html,"Byt na prodej, 2+1, Praha 2 - Vinohrady","Praha 2 - Vinohrady, 12 000, Perucká 2481/5","Byt na prodej / 2+1 / 59 m2 - Byty na prodej typu 2+1 za nabídkovou cenu 7 116 000 Kč.
			Vybraná nemovitost - 2+1 se nachází v městské části Praha 2.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 59 m2.
		 Dostupné od 23.04.2021.Přestaňte snít o novém bydlení. Probuďte se v něm!
Vážení klienti,
s ohledem na aktuální situaci bychom Vás chtěli ujistit, že naše společnost přijala veškerá nezbytná opatření k tomu, abyste si své nové bydlení mohli vybrat bez obav a s plnohodnotným servisem z naší strany. Využít můžete jak námi preferované VIDEOPROHLÍDKY, tak i osobní prohlídky, kterými Vás rádi provedou obchodní konzultanti naší společnosti, jakožto přímého vlastníka a prodejce nabízených nemovitostí. Jsme tu pro Vás každý všední den od 8 do 18 hodin.
Těšíme se na Vás, společně to zvládneme. Vaše PSN.

Bydlení v luxusní lokalitě pražských Vinohrad si nyní můžete dopřát i Vy! Nově zrekonstruovaná prosluněná jednotka orientovaná na jihozápad nabízí krásný výhled na panorama Prahy.
 Jednotka ve standardu White Wall s dispozicí 3+kk a podlahovou plochou 59,1 m², ke které náleží i pochozí střecha 16,2 m², sklepní kóje 2,6 m² a parkovací stání 12,5 m².

Standard White Wall Vám umožní dokončit si jednotku dle vlastních představ. Pouze 5 kroků Vás dělí 
od vysněného bydlení (položení podlahy, přilepení keramických obkladů, přimontování kuchyňské linky, připevnění sanity, pověšení osvětlení).

Fotky poukazují na možné řešení designu interiéru. Nemusejí odpovídat skutečnosti.

Depo Grébovka nabízí skvělou příležitost pro všechny, kteří sní o dostupném bydlení v luxusní pražské lokalitě. Jedná se o zajímavou investiční příležitost, která může v budoucnu zhodnotit vaše úspory. Čtyři budovy po rozsáhlé rekonstrukci nabídnou 205 ubytovacích jednotek. Vybírat můžete z dispozic od 1+kk až po 3+kk o výměrách od 15 m² do 70 m². Nedělejte kompromisy a začněte novou kapitolu života se všemi výhodami, které projekt i jeho okolí nabízí.",7116000,28.03.2021,2+1,59,osobní,cihlová,po rekonstrukci,FALSE,FALSE,TRUE,TRUE,FALSE,4,,TRUE,Vinohrady,Praha,Perucká 2481/5,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/prestante-snit-o-novem-bydleni-probudte-se-v-nem-stare-a-7363954.html,"Byt na prodej, 2+kk, Praha 8 - Libeň","Praha 8 - Libeň, 18 000, Konšelská 1403/2","Byt na prodej / 2+kk / 57 m2 - Byty na prodej typu 2+kk za nabídkovou cenu 5 371 000 Kč.
			Vybraná nemovitost - 2+kk se nachází v městské části Praha 8.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 57 m2.
		Přestaňte snít o novém bydlení. Probuďte se v něm!
Staré a nové se v Libni spojuje v jeden harmonický celek, důkazem je Rezidence nad Korábem. Nově zrekonstruovaný meziválečný činžovní dům kotví v těsné blízkosti parku nazývaného Pod Korábem, na severním svahu Libně. Podobně jako koráb ční na rohu ulic Konšelská a Lindnerova, aby nabídl komfortní zázemí pro moderní život.

Moderní komfortní byt o dispozici 2+kk v 1. podlaží zrekonstruovaného nárožního meziválečného domu s výtahem. V ceně je byt o celkové ploše 56,9 m² včetně sklepní kóje o velikosti 2 m². Náš projekt je jedinečný, stejně jako vy a rozestavěný byt si tak můžete dokončit podle svých představ! Byt prodáváme ve standardu Shell & Core. Popusťte uzdu své fantazii a vytvořte si svůj přístav života s moderním duchem v Rezidenci Nad Korábem.

Projekt disponuje také skvělým dopravním spojením. Tramvajová zastávka Vosmíkových je od Rezidence Nad Korábem vzdálená 2 minuty chůze, zastávka U kříže 4 minuty. Za 8 minut se tramvají dostanete na metro B – Palmovka, odtud pohodlně po celé Praze. Silniční dopravní dostupnost zajišťuje napojení na vnitřní pražský okruh.
Rozlehlý park Košinka nebo Thomayerovy sady vybízí k aktivitě stejně jako k odpočinku. Nechybí perfektní občanská vybavenost naplňující všechny nároky plnohodnotného bydlení.

Objekt prochází rozsáhlou rekonstrukcí. Jednotka bude k předání na jaře 2022.
Přiložené obrázky jsou vizualizace jednotky, domu a společných prostor nemusí tedy odpovídat skutečnosti.

Přístav života zalitý Sluncem.
Nově zrekonstruovaný meziválečný činžovní dům kotví v těsné blízkosti parku nazývaného Pod Korábem. Podobně jako koráb ční na rohu ulic Konšelova a Lindnerova, aby nabídl komfortní zázemí pro moderní život. 
S respektem k odkazu první republiky a otisku proslulé architektonické firmy Alois Vavrouš, v souladu i intimním charakterem objektu, láká na bydlení v příjemně klidné části Prahy plné zeleně. Byty o dispozicích 1 + kk až 4 + kk budou vyhovovat jednotlivcům, párům i rodinám s dětmi. S rekonstrukcí získaly také balkony na dvorní fasádě s výhledem do klidného vnitrobloku. Opravené schodiště a původní zábradlí obohatil výtah, propojující všechna podlaží. 
Pro ty nejnáročnější je v nárožní hmotě nejvyššího patra připraven mezonetový byt White wall se střešní terasou. Všechny byty, nabízené ve standardech White wall či Shell & Core, umožňují vyladit interiér dle individuálních představ. 

Rezidence Nad Korábem disponuje také skvělým dopravním spojením. Tramvajová zastávka Vosmíkových je od domu vzdálená 2 minuty chůze, zastávka U kříže 4 minuty. Za 8 minut se tramvají dostanete na metro B – Palmovka, odtud pohodlně po celé Praze. Silniční dopravní dostupnost zajišťuje napojení na vnitřní pražský okruh.",5371000,28.03.2021,2+kk,57,osobní,cihlová,po rekonstrukci,FALSE,FALSE,TRUE,TRUE,FALSE,1,D,FALSE,Libeň,Praha,Konšelská 1403/2,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/prestante-snit-o-novem-bydleni-probudte-se-v-nem-vazeni--7336120.html,"Byt na prodej, 1+kk, Praha 2 - Vinohrady","Praha 2 - Vinohrady, 12 000, Perucká 2482/7","Byt na prodej / 1+kk / 27 m2 - Byty na prodej typu 1+kk za nabídkovou cenu 4 394 000 Kč.
			Vybraná nemovitost - 1+kk se nachází v městské části Praha 2.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 27 m2.
		 Dostupné od 22.04.2021.Přestaňte snít o novém bydlení. Probuďte se v něm!
Vážení klienti,
s ohledem na aktuální situaci bychom Vás chtěli ujistit, že naše společnost přijala veškerá nezbytná opatření k tomu, abyste si své nové bydlení mohli vybrat bez obav a s plnohodnotným servisem z naší strany. Využít můžete jak námi preferované VIDEOPROHLÍDKY, tak i osobní prohlídky, kterými Vás rádi provedou obchodní konzultanti naší společnosti, jakožto přímého vlastníka a prodejce nabízených nemovitostí. Jsme tu pro Vás každý všední den od 8 do 18 hodin.
Těšíme se na Vás, společně to zvládneme. Vaše PSN.

Bydlení v luxusní lokalitě pražských Vinohrad si nyní můžete dopřát i Vy! 
Nově zrekonstruovaná prosluněná jednotka orientovaná na jihozápad nabízí krásný výhled na panorama Prahy. 
Jednotka 1+kk zařízena ve standardu Fit Out s podlahovou plochou 26,7 m², ke které náleží i pochozí střecha 21,6 m², sklepní kóje 1,4 m² a parkovací stání.

Pro milovníky sportu nabízíme soukromé fitness, které je k dispozici nonstop. Součástí domu je společná recepce, která zajišťuje kompletní služby a soukromí pro rezidenty a vlastní soukromé parkoviště.

Depo Grébovka je navrženo v duchu severského stylu a vyzařuje spojení jednoduchosti, čistých linií, důraz na funkční využití prostor a kvalitní materiály. Projekt zručně reaguje na poptávku menších a startovních bytů, ale za dostupnou cenu v centru města. Oblast bývalých královských vinic si svůj půvab zachovala dodnes a dává vzniknout jedinečnému místu pro život.
Jedná se o zajímavou investiční příležitost, která může v budoucnu zhodnotit vaše úspory. Nedělejte kompromisy a začněte novou kapitolu života se všemi výhodami, které projekt i jeho okolí nabízí.

Fotografie s vybavením jsou pouze ukázkou možného řešení designu jednotky.

Depo Grébovka nabízí skvělou příležitost pro všechny, kteří sní o dostupném bydlení v luxusní pražské lokalitě. Jedná se o zajímavou investiční příležitost, která může v budoucnu zhodnotit vaše úspory. Čtyři budovy po rozsáhlé rekonstrukci nabídnou 205 ubytovacích jednotek. Vybírat můžete z dispozic od 1+kk až po 3+kk o výměrách od 15 m² do 70 m².  Nedělejte kompromisy a začněte novou kapitolu života se všemi výhodami, které projekt i jeho okolí nabízí.",4394000,28.03.2021,1+kk,27,osobní,panelová,po rekonstrukci,FALSE,FALSE,TRUE,TRUE,FALSE,4,,TRUE,Vinohrady,Praha,Perucká 2482/7,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/prestante-snit-o-novem-bydleni-probudte-se-v-nem-vazeni--7334916.html,"Byt na prodej, 2+kk, Praha 8 - Libeň","Praha 8 - Libeň, 18 000, náměstí Dr. Václava Holého 1057/16","Byt na prodej / 2+kk / 46 m2 - Byty na prodej typu 2+kk za nabídkovou cenu 7 176 000 Kč.
			Vybraná nemovitost - 2+kk se nachází v městské části Praha 8.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 46 m2.
		Přestaňte snít o novém bydlení. Probuďte se v něm!
Vážení klienti,
s ohledem na aktuální situaci bychom Vás chtěli ujistit, že naše společnost přijala veškerá nezbytná opatření k tomu, abyste si své nové bydlení mohli vybrat bez obav a s plnohodnotným servisem z naší strany. Využít můžete jak námi preferované VIDEOPROHLÍDKY, tak i osobní prohlídky, kterými Vás rádi provedou obchodní konzultanti naší společnosti, jakožto přímého vlastníka a prodejce nabízených nemovitostí. Jsme tu pro Vás každý všední den od 8 do 18 hodin.
Těšíme se na Vás, společně to zvládneme. Vaše PSN.

Rezidence Dr. Holého nadchne každého, kdo si chce vytvořit svůj nový domov v harmonii a zároveň si užívat všech výhod života v Praze. Připravili jsme pro Vás jedinečný projekt v těsné blízkosti Thomayerových sadů, Libeňského zámku a zahrady Kotlaska, 5 minut chůze od zastávky metra Palmovka.

Nadčasový velmi světlý byt o dispozici 2+kk ve 4. nadzemním podlaží krásně zrekonstruovaného funkcionalistického domu s výtahem. V ceně je byt o celkové ploše 45,7 m² s výhledy do parku s říčkou Rokytkou a do zeleného prosluněného vnitrobloku, včetně sklepní kóje o velikosti 2,8 m². Náš projekt je jedinečný, stejně jako vy a rozestavěný byt/jednotku si tak můžete dokončit podle svých představ! Byt prodáváme plně vybavený. Popusťte uzdu své fantazii a vytvořte si nový harmonický domov v Rezidenci Dr. Holého!

Rezidence Dr. Holého nadchne každého, kdo si chce vytvořit svůj nový domov v harmonii, ale využívat veškerou občanskou vybavenost Prahy. Připravili jsme pro Vás jedinečný projekt v těsné blízkosti Thomayerových sadů, Libeňského zámku a zahrady Kotlaska.

Pusťte uzdu své fantazii a vytvořte si harmonický domov s výhledem na park a říčku Rokytku nebo do zeleného vnitrobloku. K dispozici jsou jednotky o velikosti 1+kk až 2+kk v sedmipatrovém funkcionalistickém domě na náměstí doktora Václava Holého. Náš projekt je jedinečný, stejně jako vy, proto prodáváme všechny jednotky prodáváme ve standardu Shell&Core, abyste si je mohli zařídit plně podle svých představ!

V prvním podlaží domu se navíc nachází 2 nebytové prostory vhodné pro útulnou kavárnu, obchod či jiné služby. Zároveň nabízíme i samostatný ateliér s terasou do vnitrobloku v přízemí budovy.",7176000,28.03.2021,2+kk,46,osobní,cihlová,po rekonstrukci,FALSE,FALSE,TRUE,TRUE,FALSE,4,G,FALSE,Libeň,Praha,náměstí Dr. Václava Holého 1057/16,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/prestante-snit-o-novem-bydleni-probudte-se-v-nem-vazeni--7354069.html,"Byt na prodej, 1+kk, Praha 5 - Jinonice","Praha 5 - Jinonice, 15 800, Peroutkova 531/81","Byt na prodej / 1+kk / 25 m2 - Byty na prodej typu 1+kk za nabídkovou cenu 3 686 000 Kč.
			Vybraná nemovitost - 1+kk se nachází v městské části Praha 5.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 25 m2.
		 Dostupné od 22.04.2021.Přestaňte snít o novém bydlení. Probuďte se v něm!
Vážení klienti,
s ohledem na aktuální situaci bychom Vás chtěli ujistit, že naše společnost přijala veškerá nezbytná opatření k tomu, abyste si své nové bydlení mohli vybrat bez obav a s plnohodnotným servisem z naší strany. Využít můžete jak námi preferované VIDEOPROHLÍDKY, tak i osobní prohlídky, kterými Vás rádi provedou obchodní konzultanti naší společnosti, jakožto přímého vlastníka a prodejce nabízených nemovitostí. Jsme tu pro Vás každý všední den od 8 do 18 hodin.
Těšíme se na Vás, společně to zvládneme. Vaše PSN.

Plně vybavená ubytovací jednotka 1+kk o velikosti 24,8 m², ke které náleží i sklepní kóje 1,2 m² a parkovací stání 12 m² se nachází v 5. nadzemním podlaží domu s výtahem.  Uvedená cena je již s vybavením, které lze vidět na fotkách.
Přiložené obrázky s vybavením jsou fotografie této jednotky.

VBLOKU je vize domova a nekonvenční bydlení, které vám umožní žít stylově a nezávisle. 
Jednotky 1+kk nebo 2+kk ti nabídnou vysoký standard bydlení a důraz na moderní interiérový design s krásnými výhledy na Prahu a přírodu.

Projekt se nachází ve skvělé lokalitě na Praze 5 v Malvazinkách. A proč bydlet zrovna tady? Máte odtud všude na dosah – pěšky, autem, ale i MHD. Autobusovou zastávku máte 3 minuty od domu a dostanete se z ní MHDčkem na Anděl za 10 minut a autem za 5 minut. Pohodlnou chůzí jste za 9 minut na metru (Na Radlické i Jinonické), tramvaji či vlakové zastávce. Zajděte si na procházku do přírodního parku popřípadě skočte do kancelářského komplexu Waltrovka na sushi, salát nebo pořádný kus masa v nejrůznějších restauracích či na kávu do Starbucks.

Objekt je součástí rezidenčního projektu VBLOKU, který nabízí malometrážní ubytovací jednotky. Tento typ bydlení je ideální pro studenty, mladé rodiny nebo jako alternativa hotelového bydlení pro mimopražské zaměstnance firem.

Jako rezident budete mít možnost využívat velké množství sdílených prostor, které vám umožní zvát přátele na setkání, promítání filmů, cvičení, grilování, posezení či piknik u fontány a mnoho dalšího. A jaké že to máte prostory k dispozici? 2x fitness, prádelnu, společenské místnosti, TV room, 24 hodinovou recepci a centrální zahradu. Ať už pozvete sousedy na grilovačku nebo zajedete do centra na nákupy, vše budete mít na dosah ruky. K dispozici máte však i stanici elektrokol.

Nedělejte kompromisy – žijte svůj život naplno!",3686000,28.03.2021,1+kk,25,osobní,skeletová,po rekonstrukci,TRUE,FALSE,TRUE,TRUE,FALSE,5,D,FALSE,Jinonice,Praha,Peroutkova 531/81,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/prestante-snit-o-novem-bydleni-probudte-se-v-nem-vazeni--7315726.html,"Byt na prodej, 2+kk, Praha 1 - Nové Město","Praha 1 - Nové Město, 11 000, Dlážděná 1586/4","Byt na prodej / 2+kk / 40 m2 - Byty na prodej typu 2+kk za nabídkovou cenu 7 567 000 Kč.
			Vybraná nemovitost - 2+kk se nachází v městské části Praha 1.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 40 m2.
		 Dostupné od 23.04.2021.Přestaňte snít o novém bydlení. Probuďte se v něm!
Vážení klienti,
s ohledem na aktuální situaci bychom Vás chtěli ujistit, že naše společnost přijala veškerá nezbytná opatření k tomu, abyste si své nové bydlení mohli vybrat bez obav a s plnohodnotným servisem z naší strany. Využít můžete jak námi preferované VIDEOPROHLÍDKY, tak i osobní prohlídky, kterými Vás rádi provedou obchodní konzultanti naší společnosti, jakožto přímého vlastníka a prodejce nabízených nemovitostí. Jsme tu pro Vás každý všední den od 8 do 18 hodin.
Těšíme se na Vás, společně to zvládneme. Vaše PSN.

Byt 2+kk v Paláci Dlážděná o celkové ploše 39,6 m² se sklepní kójí 1,4 m², který je orientovaný na západní stranu Cena bytu vč. 15 % DPH.
Jednotka je připravena ve standardu „FIT OUT“.

Luxus, elegance, přepych a výjimečnost. To budou slova, která vás budou napadat pokaždé, když vstoupíte do Paláce Dlážděná. Samotný dům v Dlážděné pochází ze sedmdesátých let 19. století a byl postaven dle plánů architekta Václava Sigmunda. Palác Dlážděná nabídne 35 bytů a 7 komerčních prostor, vhodných např. pro kavárnu či showroom. 

U domu je provedena citlivá rekonstrukce, kde byl zachován celkový výraz uličního průčelí, které je typickým příkladem novorenesanční architektury. 
Pro snazší obslužnost rezidentů bude v domě nový výtah. 
Skutečnou oázu klidu v pulsujícím srdci hlavního města můžete okusit ve zrekonstruovaném dvorním traktu, který bude obklopen vzrostlou zelení i přízemní květenou. 
Lokalizace domu dokonale splňuje nároky pro aktivní život ve velkoměstě. Ulice Dlážděná přímo navazuje na ulici Hybernskou, vedoucí k Prašné bráně a nákupnímu bulváru Na Příkopě. Během několika minut se dostanete na Náměstí Republiky či Václavské náměstí, jedny z tepen pražské městské dopravy. Budete-li chtít si odpočinout mimo město, není jednodušší cesty, než cestovat vlakem například z Masarykova nádraží, které leží přímo přes ulici. Do deseti minut se dostanete i na Hlavní nádraží, což ocení především ti, kteří mají rádi výlety do přírody.",7567000,28.03.2021,2+kk,40,osobní,cihlová,po rekonstrukci,FALSE,FALSE,TRUE,TRUE,FALSE,2,G,FALSE,Nové Město,Praha,Dlážděná 1586/4,,,,,,,,,,,,,,,,,,,26.04.2021
https://www.prazskereality.cz/prestante-snit-o-novem-bydleni-probudte-se-v-nem-vazeni--7291685.html,"Byt na prodej, 1+kk, Praha 3 - Žižkov","Praha 3 - Žižkov, 13 000, Bořivojova 1049/57","Byt na prodej / 1+kk / 73 m2 - Byty na prodej typu 1+kk za nabídkovou cenu 7 673 000 Kč.
			Vybraná nemovitost - 1+kk se nachází v městské části Praha 3.
			Typ vlastnictví osobní.
			Plocha nemovitosti je 73 m2.
		Přestaňte snít o novém bydlení. Probuďte se v něm!
Vážení klienti,
s ohledem na aktuální situaci bychom Vás chtěli ujistit, že naše společnost přijala veškerá nezbytná opatření k tomu, abyste si své nové bydlení mohli vybrat bez obav a s plnohodnotným servisem z naší strany. Využít můžete jak námi preferované VIDEOPROHLÍDKY, tak i osobní prohlídky, kterými Vás rádi provedou obchodní konzultanti naší společnosti, jakožto přímého vlastníka a prodejce nabízených nemovitostí. Jsme tu pro Vás každý všední den od 8 do 18 hodin.
Těšíme se na Vás, společně to zvládneme. Vaše PSN.

Najděte s PSN svůj ideální domov. Nově přinášíme klidné bydlení v atraktivní lokalitě centrálního Žižkova. Originální, prostorný byt 1+kk (2+kk) v 6. podlaží o celkové ploše 73,2 m², ke kterému náleží sklepní kóje 2,3 m².

Rezidence U Prokopa, která nese jméno významného českého světce a biskupa se nachází ve výhodné a atraktivní lokalitě historického Žižkova. 150 metrů od domu se nachází autobusová a tramvajová zastávka Lipanská. Jen pár kroků od domu najdete mnoho rozličných obchodů, restaurací i míst k trávení volného času. Poblíž se nachází také rozlehlý park Parukářka, který vám poslouží jako oáza klidu uprostřed ruchu velkoměsta.

Zrekonstruované byty v historickém činžovním domě jsou k dispozici ve standardu WHITE WALL, takže si je může každý majitel dokončit přesně podle svých představ. Při rekonstrukci rezidence zůstaly zachovány secesní prvky domu typické pro přelom 19. a 20. století.",7673000,28.03.2021,1+kk,73,osobní,cihlová,po rekonstrukci,FALSE,FALSE,TRUE,TRUE,FALSE,6,E,FALSE,Žižkov,Praha,Bořivojova 1049/57,,,,,,,,,,,,,,,,,,,26.04.2021
